date,account,env,service,region,usage_qty,unit,unblended_cost,avg_cpu,p95_cpu,tag_team
2024-04-22,acct-dev-1,dev,EC2,us-east-1,446.00218921808624,Hrs,205.68,0.13,0.25,TeamB
2024-04-22,acct-dev-1,dev,EC2,us-west-2,855.8015618501076,Hrs,199.06,0.77,0.94,TeamC
2024-04-22,acct-dev-1,dev,RDS,us-east-1,221.3746898756334,Hrs,86.51,0.4,0.59,TeamC
2024-04-22,acct-dev-1,dev,RDS,us-west-2,711.798785311469,Hrs,119.16,0.34,0.41,TeamA
2024-04-22,acct-dev-1,dev,S3,us-east-1,415.37356631840106,GB,69.24,,,TeamA
2024-04-22,acct-dev-1,dev,S3,us-west-2,159.71742375248385,GB,71.91,,,TeamC
2024-04-22,acct-dev-1,dev,Lambda,us-east-1,123.42206350062592,GB,34.23,,,TeamC
2024-04-22,acct-dev-1,dev,Lambda,us-west-2,267.87963201046495,GB,39.67,,,TeamC
2024-04-23,acct-prod-1,prod,EC2,us-east-1,981.415627109153,Hrs,235.15,0.77,0.83,TeamA
2024-04-23,acct-prod-1,prod,EC2,us-west-2,1038.4448333750147,Hrs,217.17,0.7,0.82,TeamB
2024-04-23,acct-prod-1,prod,RDS,us-east-1,336.8306283707906,Hrs,115.58,0.64,0.8,TeamA
2024-04-23,acct-prod-1,prod,RDS,us-west-2,233.89126290093031,Hrs,88.94,0.26,0.4,TeamC
2024-04-23,acct-prod-1,prod,S3,us-east-1,188.10374064733602,GB,79.15,,,TeamB
2024-04-23,acct-prod-1,prod,S3,us-west-2,261.3322568061652,GB,93.99,,,TeamA
2024-04-23,acct-prod-1,prod,Lambda,us-east-1,175.42107493856224,GB,39.92,,,TeamB
2024-04-23,acct-prod-1,prod,Lambda,us-west-2,189.70938658248625,GB,35.15,,,TeamB
2024-04-23,acct-prod-1,dev,EC2,us-east-1,1327.5953299905245,Hrs,224.87,0.25,0.39,TeamA
2024-04-23,acct-prod-1,dev,EC2,us-west-2,518.6914691589897,Hrs,165.64,0.17,0.27,TeamB
2024-04-23,acct-prod-1,dev,RDS,us-east-1,688.0817926730145,Hrs,106.45,0.67,0.82,TeamA
2024-04-23,acct-prod-1,dev,RDS,us-west-2,219.51898779148965,Hrs,97.97,0.41,0.51,TeamA
2024-04-23,acct-prod-1,dev,S3,us-east-1,272.4428246431669,GB,73.61,,,TeamA
2024-04-23,acct-prod-1,dev,S3,us-west-2,385.5055327257691,GB,83.5,,,TeamB
2024-04-23,acct-prod-1,dev,Lambda,us-east-1,107.09659598872075,GB,42.73,,,TeamC
2024-04-23,acct-prod-1,dev,Lambda,us-west-2,199.6818794934126,GB,43.74,,,TeamB
2024-04-23,acct-dev-1,prod,EC2,us-east-1,1220.820095762031,Hrs,175.21,0.52,0.69,TeamA
2024-04-23,acct-dev-1,prod,EC2,us-west-2,694.5959845496678,Hrs,212.91,0.41,0.51,TeamC
2024-04-23,acct-dev-1,prod,RDS,us-east-1,568.9234641552728,Hrs,111.38,0.48,0.64,TeamA
2024-04-23,acct-dev-1,prod,RDS,us-west-2,334.701955525342,Hrs,103.51,0.25,0.41,TeamC
2024-04-23,acct-dev-1,prod,S3,us-east-1,348.2276022528567,GB,69.8,,,TeamB
2024-04-23,acct-dev-1,prod,S3,us-west-2,453.55455435797666,GB,82.33,,,TeamA
2024-04-23,acct-dev-1,prod,Lambda,us-east-1,122.01457860041471,GB,39.85,,,TeamA
2024-04-23,acct-dev-1,prod,Lambda,us-west-2,358.3189319396076,GB,46.93,,,TeamA
2024-04-23,acct-dev-1,dev,EC2,us-east-1,415.0236876971322,Hrs,194.97,0.11,0.24,TeamA
2024-04-23,acct-dev-1,dev,EC2,us-west-2,537.7261073577903,Hrs,236.63,0.35,0.48,TeamA
2024-04-23,acct-dev-1,dev,RDS,us-east-1,288.99928743685416,Hrs,112.91,0.35,0.52,TeamC
2024-04-23,acct-dev-1,dev,RDS,us-west-2,387.0616420498298,Hrs,109.57,0.55,0.62,TeamA
2024-04-23,acct-dev-1,dev,S3,us-east-1,238.08088834617755,GB,87.4,,,TeamB
2024-04-23,acct-dev-1,dev,S3,us-west-2,685.9652664489189,GB,80.81,,,TeamA
2024-04-23,acct-dev-1,dev,Lambda,us-east-1,194.92636789877614,GB,42.93,,,TeamB
2024-04-23,acct-dev-1,dev,Lambda,us-west-2,125.17914973015702,GB,44.82,,,TeamC
2024-04-24,acct-prod-1,prod,EC2,us-east-1,431.64154397397937,Hrs,186.72,0.69,0.84,TeamC
2024-04-24,acct-prod-1,prod,EC2,us-west-2,638.4444887276227,Hrs,180.27,0.13,0.18,TeamB
2024-04-24,acct-prod-1,prod,RDS,us-east-1,321.19178975053586,Hrs,113.15,0.4,0.58,TeamA
2024-04-24,acct-prod-1,prod,RDS,us-west-2,668.3700620082527,Hrs,108.83,0.29,0.34,TeamC
2024-04-24,acct-prod-1,prod,S3,us-east-1,423.2735015600338,GB,71.08,,,TeamA
2024-04-24,acct-prod-1,prod,S3,us-west-2,181.58999588541243,GB,69.37,,,TeamC
2024-04-24,acct-prod-1,prod,Lambda,us-east-1,87.86800796942765,GB,37.19,,,TeamC
2024-04-24,acct-prod-1,prod,Lambda,us-west-2,152.85801797165703,GB,38.18,,,TeamC
2024-04-24,acct-prod-1,dev,EC2,us-east-1,1954.047792483432,Hrs,235.14,0.31,0.36,TeamB
2024-04-24,acct-prod-1,dev,EC2,us-west-2,637.9134537431809,Hrs,215.99,0.55,0.72,TeamC
2024-04-24,acct-prod-1,dev,RDS,us-east-1,439.89668787056326,Hrs,109.32,0.2,0.33,TeamC
2024-04-24,acct-prod-1,dev,RDS,us-west-2,239.06982706395712,Hrs,92.27,0.36,0.44,TeamC
2024-04-24,acct-prod-1,dev,S3,us-east-1,384.2670285963107,GB,83.68,,,TeamB
2024-04-24,acct-prod-1,dev,S3,us-west-2,159.79972503373742,GB,77.66,,,TeamB
2024-04-24,acct-prod-1,dev,Lambda,us-east-1,126.36512709512697,GB,46.37,,,TeamC
2024-04-24,acct-prod-1,dev,Lambda,us-west-2,167.24705399159245,GB,45.32,,,TeamA
2024-04-24,acct-dev-1,prod,EC2,us-east-1,910.8301566077606,Hrs,237.04,0.57,0.74,TeamC
2024-04-24,acct-dev-1,prod,EC2,us-west-2,427.2707586456067,Hrs,185.01,0.78,0.93,TeamC
2024-04-24,acct-dev-1,prod,RDS,us-east-1,497.97690088537774,Hrs,92.21,0.39,0.59,TeamA
2024-04-24,acct-dev-1,prod,RDS,us-west-2,729.7433860876649,Hrs,93.22,0.14,0.23,TeamA
2024-04-24,acct-dev-1,prod,S3,us-east-1,486.66484138281106,GB,68.76,,,TeamB
2024-04-24,acct-dev-1,prod,S3,us-west-2,142.67757990772142,GB,64.83,,,TeamA
2024-04-24,acct-dev-1,prod,Lambda,us-east-1,172.54191168894914,GB,43.58,,,TeamC
2024-04-24,acct-dev-1,prod,Lambda,us-west-2,136.26083342417922,GB,47.32,,,TeamA
2024-04-24,acct-dev-1,dev,EC2,us-east-1,547.6711907171609,Hrs,219.24,0.2,0.34,TeamC
2024-04-24,acct-dev-1,dev,EC2,us-west-2,2183.711211080342,Hrs,220.12,0.71,0.83,TeamC
2024-04-24,acct-dev-1,dev,RDS,us-east-1,299.08475610715107,Hrs,94.19,0.75,0.89,TeamB
2024-04-24,acct-dev-1,dev,RDS,us-west-2,213.5730746242205,Hrs,102.47,0.52,0.71,TeamC
2024-04-24,acct-dev-1,dev,S3,us-east-1,211.12590940125475,GB,82.65,,,TeamC
2024-04-24,acct-dev-1,dev,S3,us-west-2,1594.6246471830389,GB,234.79,,,TeamC
2024-04-24,acct-dev-1,dev,Lambda,us-east-1,203.3941613639062,GB,40.91,,,TeamB
2024-04-24,acct-dev-1,dev,Lambda,us-west-2,122.38632354627123,GB,37.0,,,TeamB
2024-04-25,acct-prod-1,prod,EC2,us-east-1,608.0864942397197,Hrs,180.36,0.72,0.8,TeamB
2024-04-25,acct-prod-1,prod,EC2,us-west-2,887.2876199246431,Hrs,207.56,0.5,0.66,TeamC
2024-04-25,acct-prod-1,prod,RDS,us-east-1,350.7099108326018,Hrs,88.72,0.44,0.61,TeamB
2024-04-25,acct-prod-1,prod,RDS,us-west-2,558.6716197149246,Hrs,95.47,0.3,0.44,TeamC
2024-04-25,acct-prod-1,prod,S3,us-east-1,175.29569538665805,GB,77.58,,,TeamC
2024-04-25,acct-prod-1,prod,S3,us-west-2,626.6105001846157,GB,82.77,,,TeamC
2024-04-25,acct-prod-1,prod,Lambda,us-east-1,90.44540988619788,GB,34.91,,,TeamA
2024-04-25,acct-prod-1,prod,Lambda,us-west-2,148.32324781823613,GB,38.07,,,TeamC
2024-04-25,acct-prod-1,dev,EC2,us-east-1,635.661138715589,Hrs,180.78,0.4,0.53,TeamB
2024-04-25,acct-prod-1,dev,EC2,us-west-2,939.0468929797534,Hrs,183.87,0.43,0.51,TeamC
2024-04-25,acct-prod-1,dev,RDS,us-east-1,212.6230407090192,Hrs,90.6,0.19,0.29,TeamA
2024-04-25,acct-prod-1,dev,RDS,us-west-2,749.5419758027808,Hrs,101.9,0.68,0.74,TeamC
2024-04-25,acct-prod-1,dev,S3,us-east-1,194.26410737209756,GB,88.56,,,TeamB
2024-04-25,acct-prod-1,dev,S3,us-west-2,201.25834330008658,GB,82.69,,,TeamC
2024-04-25,acct-prod-1,dev,Lambda,us-east-1,121.67136171473936,GB,38.62,,,TeamB
2024-04-25,acct-prod-1,dev,Lambda,us-west-2,160.16498899120455,GB,41.74,,,TeamB
2024-04-25,acct-dev-1,prod,EC2,us-east-1,1098.1424711940022,Hrs,161.17,0.64,0.82,TeamC
2024-04-25,acct-dev-1,prod,EC2,us-west-2,492.18274128695896,Hrs,203.99,0.29,0.45,TeamC
2024-04-25,acct-dev-1,prod,RDS,us-east-1,481.5326118649083,Hrs,86.8,0.79,0.84,TeamA
2024-04-25,acct-dev-1,prod,RDS,us-west-2,1335.3013014648839,Hrs,463.57,0.59,0.67,TeamB
2024-04-25,acct-dev-1,prod,S3,us-east-1,283.49629225510193,GB,78.22,,,TeamA
2024-04-25,acct-dev-1,prod,S3,us-west-2,230.35117204859088,GB,82.17,,,TeamC
2024-04-25,acct-dev-1,prod,Lambda,us-east-1,268.6466848131314,GB,43.53,,,TeamA
2024-04-25,acct-dev-1,prod,Lambda,us-west-2,92.43191613930881,GB,39.51,,,TeamC
2024-04-25,acct-dev-1,dev,EC2,us-east-1,1108.6110809750696,Hrs,211.06,0.74,0.82,TeamC
2024-04-25,acct-dev-1,dev,EC2,us-west-2,1007.881528236688,Hrs,166.02,0.12,0.28,TeamA
2024-04-25,acct-dev-1,dev,RDS,us-east-1,857.0837010094366,Hrs,88.15,0.58,0.67,TeamB
2024-04-25,acct-dev-1,dev,RDS,us-west-2,685.8212585045567,Hrs,93.68,0.33,0.41,TeamC
2024-04-25,acct-dev-1,dev,S3,us-east-1,293.48914988605964,GB,88.16,,,TeamC
2024-04-25,acct-dev-1,dev,S3,us-west-2,210.44228411032222,GB,88.22,,,TeamC
2024-04-25,acct-dev-1,dev,Lambda,us-east-1,110.77332285459673,GB,44.47,,,TeamB
2024-04-25,acct-dev-1,dev,Lambda,us-west-2,204.53711701933833,GB,32.62,,,TeamB
2024-04-26,acct-prod-1,prod,EC2,us-east-1,1187.5959516185594,Hrs,171.31,0.25,0.39,TeamB
2024-04-26,acct-prod-1,prod,EC2,us-west-2,543.3844770853456,Hrs,220.27,0.64,0.79,TeamA
2024-04-26,acct-prod-1,prod,RDS,us-east-1,324.8126797249708,Hrs,85.77,0.53,0.66,TeamC
2024-04-26,acct-prod-1,prod,RDS,us-west-2,662.2192493285755,Hrs,86.5,0.74,0.87,TeamC
2024-04-26,acct-prod-1,prod,S3,us-east-1,266.9525281601236,GB,95.52,,,TeamB
2024-04-26,acct-prod-1,prod,S3,us-west-2,142.19036747597818,GB,69.72,,,TeamA
2024-04-26,acct-prod-1,prod,Lambda,us-east-1,240.3146314065991,GB,37.08,,,TeamA
2024-04-26,acct-prod-1,prod,Lambda,us-west-2,101.9110083462672,GB,47.84,,,TeamB
2024-04-26,acct-prod-1,dev,EC2,us-east-1,368.7246000448251,Hrs,182.31,0.28,0.45,TeamC
2024-04-26,acct-prod-1,dev,EC2,us-west-2,745.8936670938388,Hrs,219.78,0.57,0.75,TeamA
2024-04-26,acct-prod-1,dev,RDS,us-east-1,240.7226723134848,Hrs,99.26,0.58,0.7,TeamC
2024-04-26,acct-prod-1,dev,RDS,us-west-2,595.8069670655476,Hrs,96.93,0.48,0.54,TeamC
2024-04-26,acct-prod-1,dev,S3,us-east-1,455.9375090193122,GB,81.36,,,TeamA
2024-04-26,acct-prod-1,dev,S3,us-west-2,417.4256958032048,GB,66.08,,,TeamA
2024-04-26,acct-prod-1,dev,Lambda,us-east-1,245.25644539032126,GB,37.75,,,TeamC
2024-04-26,acct-prod-1,dev,Lambda,us-west-2,387.8418564310846,GB,41.75,,,TeamC
2024-04-26,acct-dev-1,prod,EC2,us-east-1,1691.2710128515516,Hrs,238.68,0.32,0.5,TeamC
2024-04-26,acct-dev-1,prod,EC2,us-west-2,768.0192872554575,Hrs,187.4,0.72,0.88,TeamA
2024-04-26,acct-dev-1,prod,RDS,us-east-1,244.43816150019876,Hrs,109.88,0.45,0.55,TeamA
2024-04-26,acct-dev-1,prod,RDS,us-west-2,296.53616999669737,Hrs,92.06,0.7,0.89,TeamB
2024-04-26,acct-dev-1,prod,S3,us-east-1,527.7372307112961,GB,64.25,,,TeamC
2024-04-26,acct-dev-1,prod,S3,us-west-2,227.50542306089628,GB,76.17,,,TeamC
2024-04-26,acct-dev-1,prod,Lambda,us-east-1,202.17731528766248,GB,39.67,,,TeamB
2024-04-26,acct-dev-1,prod,Lambda,us-west-2,263.43005582692234,GB,45.6,,,TeamC
2024-04-26,acct-dev-1,dev,EC2,us-east-1,568.0248702062564,Hrs,214.54,0.22,0.4,TeamB
2024-04-26,acct-dev-1,dev,EC2,us-west-2,1133.0017763640526,Hrs,232.18,0.3,0.44,TeamB
2024-04-26,acct-dev-1,dev,RDS,us-east-1,231.6334160699339,Hrs,109.57,0.43,0.57,TeamB
2024-04-26,acct-dev-1,dev,RDS,us-west-2,216.70576334507712,Hrs,81.92,0.65,0.73,TeamC
2024-04-26,acct-dev-1,dev,S3,us-east-1,306.18921518535745,GB,92.93,,,TeamA
2024-04-26,acct-dev-1,dev,S3,us-west-2,165.65310512569124,GB,76.62,,,TeamA
2024-04-26,acct-dev-1,dev,Lambda,us-east-1,82.95523756161268,GB,39.89,,,TeamC
2024-04-26,acct-dev-1,dev,Lambda,us-west-2,91.77963580089359,GB,37.78,,,TeamB
2024-04-27,acct-prod-1,prod,EC2,us-east-1,621.0915829130114,Hrs,239.48,0.65,0.78,TeamA
2024-04-27,acct-prod-1,prod,EC2,us-west-2,504.3434998173547,Hrs,186.83,0.47,0.58,TeamA
2024-04-27,acct-prod-1,prod,RDS,us-east-1,482.6693622616454,Hrs,116.85,0.21,0.36,TeamC
2024-04-27,acct-prod-1,prod,RDS,us-west-2,227.82186235463567,Hrs,101.11,0.76,0.89,TeamC
2024-04-27,acct-prod-1,prod,S3,us-east-1,175.46213118107818,GB,65.3,,,TeamC
2024-04-27,acct-prod-1,prod,S3,us-west-2,269.705068384114,GB,92.72,,,TeamC
2024-04-27,acct-prod-1,prod,Lambda,us-east-1,354.1815871324161,GB,39.35,,,TeamB
2024-04-27,acct-prod-1,prod,Lambda,us-west-2,133.13612037475025,GB,43.65,,,TeamB
2024-04-27,acct-prod-1,dev,EC2,us-east-1,482.34593176649906,Hrs,189.51,0.32,0.41,TeamC
2024-04-27,acct-prod-1,dev,EC2,us-west-2,574.0991267739086,Hrs,204.72,0.29,0.46,TeamA
2024-04-27,acct-prod-1,dev,RDS,us-east-1,229.0149262983938,Hrs,99.91,0.12,0.23,TeamA
2024-04-27,acct-prod-1,dev,RDS,us-west-2,491.7042584134154,Hrs,113.54,0.56,0.63,TeamB
2024-04-27,acct-prod-1,dev,S3,us-east-1,225.55562073213642,GB,89.12,,,TeamA
2024-04-27,acct-prod-1,dev,S3,us-west-2,285.1613540275301,GB,79.2,,,TeamC
2024-04-27,acct-prod-1,dev,Lambda,us-east-1,127.16923958092474,GB,37.89,,,TeamB
2024-04-27,acct-prod-1,dev,Lambda,us-west-2,161.31983869511058,GB,43.44,,,TeamB
2024-04-27,acct-dev-1,prod,EC2,us-east-1,415.93761304414863,Hrs,177.69,0.27,0.46,TeamA
2024-04-27,acct-dev-1,prod,EC2,us-west-2,832.6972992393042,Hrs,239.18,0.55,0.68,TeamB
2024-04-27,acct-dev-1,prod,RDS,us-east-1,384.80203812932007,Hrs,114.96,0.42,0.57,TeamC
2024-04-27,acct-dev-1,prod,RDS,us-west-2,625.1071848407968,Hrs,85.21,0.13,0.31,TeamC
2024-04-27,acct-dev-1,prod,S3,us-east-1,306.4029880356862,GB,72.92,,,TeamA
2024-04-27,acct-dev-1,prod,S3,us-west-2,638.2811442177286,GB,75.56,,,TeamC
2024-04-27,acct-dev-1,prod,Lambda,us-east-1,169.99175921646636,GB,37.56,,,TeamA
2024-04-27,acct-dev-1,prod,Lambda,us-west-2,232.11579996534914,GB,41.09,,,TeamB
2024-04-27,acct-dev-1,dev,EC2,us-east-1,918.7963155623551,Hrs,239.09,0.13,0.21,TeamC
2024-04-27,acct-dev-1,dev,EC2,us-west-2,394.73110941141516,Hrs,195.85,0.56,0.62,TeamA
2024-04-27,acct-dev-1,dev,RDS,us-east-1,308.62578271960507,Hrs,101.17,0.11,0.27,TeamC
2024-04-27,acct-dev-1,dev,RDS,us-west-2,419.6537596045861,Hrs,105.93,0.51,0.69,TeamB
2024-04-27,acct-dev-1,dev,S3,us-east-1,277.56860569806463,GB,84.05,,,TeamC
2024-04-27,acct-dev-1,dev,S3,us-west-2,158.77797296215024,GB,72.09,,,TeamC
2024-04-27,acct-dev-1,dev,Lambda,us-east-1,107.68328770337703,GB,47.51,,,TeamA
2024-04-27,acct-dev-1,dev,Lambda,us-west-2,281.84948035903227,GB,34.92,,,TeamB
2024-04-28,acct-prod-1,prod,EC2,us-east-1,1856.7901401553895,Hrs,232.48,0.52,0.59,TeamC
2024-04-28,acct-prod-1,prod,EC2,us-west-2,1320.3890111023552,Hrs,212.41,0.46,0.53,TeamB
2024-04-28,acct-prod-1,prod,RDS,us-east-1,226.982869236855,Hrs,110.98,0.62,0.67,TeamA
2024-04-28,acct-prod-1,prod,RDS,us-west-2,176.98395480533176,Hrs,87.75,0.27,0.45,TeamB
2024-04-28,acct-prod-1,prod,S3,us-east-1,308.8670507199502,GB,73.25,,,TeamA
2024-04-28,acct-prod-1,prod,S3,us-west-2,667.7922180761148,GB,92.18,,,TeamA
2024-04-28,acct-prod-1,prod,Lambda,us-east-1,292.50550857493147,GB,44.68,,,TeamA
2024-04-28,acct-prod-1,prod,Lambda,us-west-2,297.35723652585483,GB,46.89,,,TeamA
2024-04-28,acct-prod-1,dev,EC2,us-east-1,657.079990650727,Hrs,174.08,0.15,0.32,TeamA
2024-04-28,acct-prod-1,dev,EC2,us-west-2,571.9727107731841,Hrs,212.65,0.42,0.52,TeamB
2024-04-28,acct-prod-1,dev,RDS,us-east-1,629.1641987465435,Hrs,111.52,0.14,0.32,TeamB
2024-04-28,acct-prod-1,dev,RDS,us-west-2,793.045165384502,Hrs,119.47,0.36,0.52,TeamA
2024-04-28,acct-prod-1,dev,S3,us-east-1,560.077279557677,GB,82.39,,,TeamA
2024-04-28,acct-prod-1,dev,S3,us-west-2,219.35468099007818,GB,76.95,,,TeamC
2024-04-28,acct-prod-1,dev,Lambda,us-east-1,81.37261809754284,GB,34.61,,,TeamB
2024-04-28,acct-prod-1,dev,Lambda,us-west-2,138.27675353333456,GB,41.06,,,TeamB
2024-04-28,acct-dev-1,prod,EC2,us-east-1,861.5802306576973,Hrs,175.26,0.17,0.29,TeamB
2024-04-28,acct-dev-1,prod,EC2,us-west-2,451.78247946588243,Hrs,174.81,0.68,0.74,TeamB
2024-04-28,acct-dev-1,prod,RDS,us-east-1,255.12750267493084,Hrs,93.57,0.35,0.54,TeamC
2024-04-28,acct-dev-1,prod,RDS,us-west-2,617.9118743856452,Hrs,89.44,0.54,0.63,TeamA
2024-04-28,acct-dev-1,prod,S3,us-east-1,444.57097483439094,GB,79.6,,,TeamB
2024-04-28,acct-dev-1,prod,S3,us-west-2,407.94439820294446,GB,68.08,,,TeamA
2024-04-28,acct-dev-1,prod,Lambda,us-east-1,102.14247406723878,GB,41.77,,,TeamC
2024-04-28,acct-dev-1,prod,Lambda,us-west-2,233.1728190361691,GB,34.81,,,TeamB
2024-04-28,acct-dev-1,dev,EC2,us-east-1,1290.6415991399926,Hrs,236.6,0.59,0.69,TeamB
2024-04-28,acct-dev-1,dev,EC2,us-west-2,528.183317980665,Hrs,224.71,0.78,0.89,TeamC
2024-04-28,acct-dev-1,dev,RDS,us-east-1,241.99225453646085,Hrs,84.92,0.69,0.78,TeamA
2024-04-28,acct-dev-1,dev,RDS,us-west-2,313.57064489576896,Hrs,100.54,0.29,0.46,TeamC
2024-04-28,acct-dev-1,dev,S3,us-east-1,291.6559628869098,GB,70.97,,,TeamA
2024-04-28,acct-dev-1,dev,S3,us-west-2,269.1457056344941,GB,76.04,,,TeamA
2024-04-28,acct-dev-1,dev,Lambda,us-east-1,204.32385746746868,GB,39.55,,,TeamC
2024-04-28,acct-dev-1,dev,Lambda,us-west-2,224.17024397359228,GB,40.89,,,TeamB
2024-04-29,acct-prod-1,prod,EC2,us-east-1,383.5408264214703,Hrs,191.28,0.7,0.75,TeamC
2024-04-29,acct-prod-1,prod,EC2,us-west-2,816.010786569905,Hrs,197.72,0.69,0.85,TeamB
2024-04-29,acct-prod-1,prod,RDS,us-east-1,768.5138340448298,Hrs,104.54,0.8,0.93,TeamB
2024-04-29,acct-prod-1,prod,RDS,us-west-2,209.5276398945054,Hrs,99.88,0.55,0.72,TeamC
2024-04-29,acct-prod-1,prod,S3,us-east-1,551.73014962479,GB,68.87,,,TeamA
2024-04-29,acct-prod-1,prod,S3,us-west-2,280.18678892774903,GB,73.55,,,TeamA
2024-04-29,acct-prod-1,prod,Lambda,us-east-1,271.5214741104721,GB,38.33,,,TeamB
2024-04-29,acct-prod-1,prod,Lambda,us-west-2,116.33965552672477,GB,32.88,,,TeamA
2024-04-29,acct-prod-1,dev,EC2,us-east-1,426.00432143423313,Hrs,172.47,0.65,0.84,TeamC
2024-04-29,acct-prod-1,dev,EC2,us-west-2,371.3094821674614,Hrs,173.05,0.64,0.74,TeamA
2024-04-29,acct-prod-1,dev,RDS,us-east-1,197.6194525316954,Hrs,94.17,0.54,0.61,TeamB
2024-04-29,acct-prod-1,dev,RDS,us-west-2,330.99337862524254,Hrs,116.95,0.73,0.86,TeamA
2024-04-29,acct-prod-1,dev,S3,us-east-1,320.50938229694185,GB,92.9,,,TeamC
2024-04-29,acct-prod-1,dev,S3,us-west-2,159.04935132445019,GB,76.73,,,TeamA
2024-04-29,acct-prod-1,dev,Lambda,us-east-1,366.8421574334372,GB,39.41,,,TeamA
2024-04-29,acct-prod-1,dev,Lambda,us-west-2,170.61124493022567,GB,35.87,,,TeamA
2024-04-29,acct-dev-1,prod,EC2,us-east-1,415.6678342272476,Hrs,194.08,0.18,0.24,TeamC
2024-04-29,acct-dev-1,prod,EC2,us-west-2,829.1372880533379,Hrs,204.86,0.65,0.72,TeamC
2024-04-29,acct-dev-1,prod,RDS,us-east-1,536.9514586434952,Hrs,82.45,0.67,0.78,TeamB
2024-04-29,acct-dev-1,prod,RDS,us-west-2,205.39784345427577,Hrs,85.2,0.56,0.68,TeamB
2024-04-29,acct-dev-1,prod,S3,us-east-1,370.41201058805257,GB,92.13,,,TeamA
2024-04-29,acct-dev-1,prod,S3,us-west-2,147.30589210552898,GB,67.14,,,TeamB
2024-04-29,acct-dev-1,prod,Lambda,us-east-1,141.97829891857455,GB,38.51,,,TeamB
2024-04-29,acct-dev-1,prod,Lambda,us-west-2,111.55019976003179,GB,47.44,,,TeamA
2024-04-29,acct-dev-1,dev,EC2,us-east-1,460.4759529520018,Hrs,216.29,0.18,0.28,TeamB
2024-04-29,acct-dev-1,dev,EC2,us-west-2,3172.479173653398,Hrs,772.78,0.48,0.65,TeamA
2024-04-29,acct-dev-1,dev,RDS,us-east-1,627.0088418324925,Hrs,90.47,0.31,0.37,TeamC
2024-04-29,acct-dev-1,dev,RDS,us-west-2,261.6225330623649,Hrs,82.58,0.24,0.37,TeamA
2024-04-29,acct-dev-1,dev,S3,us-east-1,746.1918821730109,GB,88.05,,,TeamB
2024-04-29,acct-dev-1,dev,S3,us-west-2,393.5631310793735,GB,68.76,,,TeamC
2024-04-29,acct-dev-1,dev,Lambda,us-east-1,338.5182058766276,GB,34.44,,,TeamA
2024-04-29,acct-dev-1,dev,Lambda,us-west-2,198.3691617806241,GB,43.34,,,TeamC
2024-04-30,acct-prod-1,prod,EC2,us-east-1,412.8192237477786,Hrs,161.47,0.54,0.7,TeamA
2024-04-30,acct-prod-1,prod,EC2,us-west-2,601.1072326594809,Hrs,215.36,0.38,0.5,TeamA
2024-04-30,acct-prod-1,prod,RDS,us-east-1,240.8672798867074,Hrs,117.31,0.35,0.42,TeamC
2024-04-30,acct-prod-1,prod,RDS,us-west-2,175.61478704093537,Hrs,87.16,0.68,0.84,TeamB
2024-04-30,acct-prod-1,prod,S3,us-east-1,201.96014914294437,GB,92.04,,,TeamB
2024-04-30,acct-prod-1,prod,S3,us-west-2,669.5157212096084,GB,92.69,,,TeamC
2024-04-30,acct-prod-1,prod,Lambda,us-east-1,115.42205644877284,GB,43.44,,,TeamC
2024-04-30,acct-prod-1,prod,Lambda,us-west-2,141.524805010049,GB,46.91,,,TeamC
2024-04-30,acct-prod-1,dev,EC2,us-east-1,619.0159883624242,Hrs,216.87,0.59,0.68,TeamB
2024-04-30,acct-prod-1,dev,EC2,us-west-2,668.8962381157144,Hrs,198.63,0.49,0.57,TeamB
2024-04-30,acct-prod-1,dev,RDS,us-east-1,189.6639223375075,Hrs,94.36,0.74,0.8,TeamC
2024-04-30,acct-prod-1,dev,RDS,us-west-2,253.63238528535354,Hrs,117.81,0.5,0.62,TeamC
2024-04-30,acct-prod-1,dev,S3,us-east-1,735.4319529812793,GB,90.86,,,TeamC
2024-04-30,acct-prod-1,dev,S3,us-west-2,280.06091418873064,GB,77.62,,,TeamC
2024-04-30,acct-prod-1,dev,Lambda,us-east-1,191.05007812980494,GB,35.92,,,TeamB
2024-04-30,acct-prod-1,dev,Lambda,us-west-2,228.4376923310468,GB,41.36,,,TeamC
2024-04-30,acct-dev-1,prod,EC2,us-east-1,490.3313637784227,Hrs,211.98,0.76,0.94,TeamB
2024-04-30,acct-dev-1,prod,EC2,us-west-2,1125.8780025123467,Hrs,232.06,0.74,0.94,TeamA
2024-04-30,acct-dev-1,prod,RDS,us-east-1,373.0513121411369,Hrs,107.11,0.58,0.76,TeamC
2024-04-30,acct-dev-1,prod,RDS,us-west-2,500.34677524378014,Hrs,98.02,0.36,0.43,TeamA
2024-04-30,acct-dev-1,prod,S3,us-east-1,341.5914777749589,GB,82.37,,,TeamC
2024-04-30,acct-dev-1,prod,S3,us-west-2,324.4346633357536,GB,95.48,,,TeamA
2024-04-30,acct-dev-1,prod,Lambda,us-east-1,205.45378723590989,GB,37.02,,,TeamB
2024-04-30,acct-dev-1,prod,Lambda,us-west-2,135.81293892266646,GB,34.2,,,TeamA
2024-04-30,acct-dev-1,dev,EC2,us-east-1,632.5139813052733,Hrs,168.95,0.21,0.34,TeamC
2024-04-30,acct-dev-1,dev,EC2,us-west-2,367.4003983512039,Hrs,171.0,0.42,0.59,TeamC
